Resource,NENGREST_Fusion,Total
Zone,1,0
t4670,440975.81718721613,440975.81718721613
t4671,441120.9753071745,441120.9753071745
t4672,440392.17234234547,440392.17234234547
t4673,439089.38299611554,439089.38299611554
t4674,436850.42267294094,436850.42267294094
t4675,434611.46184469026,434611.46184469026
t4676,432372.50106315943,432372.50106315943
t4677,430133.540423648,430133.540423648
t4678,427894.5802601818,427894.5802601818
t4679,425655.62276383676,425655.62276383676
t4680,423468.48059932125,423468.48059932125
t4681,421439.91162938165,421439.91162938165
t4682,420186.8704619887,420186.8704619887
t4683,418808.19773099385,418808.19773099385
t4684,417997.2101908595,417997.2101908595
t4685,417905.9582094847,417905.9582094847
t4686,419410.37206659873,419410.37206659873
t4687,420914.78653497,420914.78653497
t4688,422419.2007686761,422419.2007686761
t4689,423923.6140885323,423923.6140885323
t4690,425428.02688594145,425428.02688594145
t4691,426315.8551480582,426315.8551480582
t4692,424598.79035175144,424598.79035175144
t4693,422359.82941305917,422359.82941305917
t4694,420120.86630727263,420120.86630727263
t4695,417881.90262364165,417881.90262364165
t4696,415642.9368469461,415642.9368469461
t4697,413403.97038452746,413403.97038452746
t4698,411164.99872849014,411164.99872849014
t4699,408926.0248432887,408926.0248432887
t4700,406687.0486904973,406687.0486904973
t4701,404448.0763572985,404448.0763572985
t4702,402209.10440300545,402209.10440300545
t4703,399970.13307016925,399970.13307016925
t4704,397731.1626560789,397731.1626560789
t4705,395492.1926042204,395492.1926042204
t4706,395253.63419732236,395253.63419732236
t4707,394797.2709283261,394797.2709283261
t4708,393939.404720469,393939.404720469
t4709,394086.72774546145,394086.72774546145
t4710,392821.97590583365,392821.97590583365
t4711,393848.0782437416,393848.0782437416
t4712,395253.93044136703,395253.93044136703
t4713,396366.69870216434,396366.69870216434
t4714,396573.14409654285,396573.14409654285
t4715,395507.0797993935,395507.0797993935
t4716,393947.3559741903,393947.3559741903
t4717,392178.0611752284,392178.0611752284
t4718,391233.28350263386,391233.28350263386
t4719,390463.852716466,390463.852716466
t4720,388928.21189759666,388928.21189759666
t4721,386820.93606021104,386820.93606021104
t4722,384581.967680154,384581.967680154
t4723,382342.9984043151,382342.9984043151
t4724,380104.02634343924,380104.02634343924
t4725,377865.0566555395,377865.0566555395
t4726,375626.08322838804,375626.08322838804
t4727,373387.1137399214,373387.1137399214
t4728,371148.1455164728,371148.1455164728
t4729,370351.7796202366,370351.7796202366
t4730,370565.60546454706,370565.60546454706
t4731,370554.4583567949,370554.4583567949
t4732,369793.00606764737,369793.00606764737
t4733,368990.6356221518,368990.6356221518
t4734,367824.5835032742,367824.5835032742
t4735,367172.0699110131,367172.0699110131
t4736,366004.04434148467,366004.04434148467
t4737,364019.17600487906,364019.17600487906
t4738,361780.2062946681,361780.2062946681
t4739,359541.2355764022,359541.2355764022
t4740,357302.26445934846,357302.26445934846
t4741,355063.2926062359,355063.2926062359
t4742,352824.3208486421,352824.3208486421
t4743,350585.3494506598,350585.3494506598
t4744,348370.5306643208,348370.5306643208
t4745,347089.9531730121,347089.9531730121
t4746,344850.98078634596,344850.98078634596
t4747,342612.0087700179,342612.0087700179
t4748,340373.0315092271,340373.0315092271
t4749,338134.05622413807,338134.05622413807
t4750,335895.0856432264,335895.0856432264
t4751,333656.11740609136,333656.11740609136
t4752,331751.2843187256,331751.2843187256
t4753,330795.7937790362,330795.7937790362
t4754,330632.0987493823,330632.0987493823
t4755,331170.1768462947,331170.1768462947
t4756,332138.8069651753,332138.8069651753
t4757,333003.9459956184,333003.9459956184
t4758,333407.25051330443,333407.25051330443
t4759,334906.73369338753,334906.73369338753
t4760,336405.9881280968,336405.9881280968
t4761,336772.2748553256,336772.2748553256
t4762,336785.23254798906,336785.23254798906
t4763,336939.3080935644,336939.3080935644
t4764,336445.98060974816,336445.98060974816
t4765,335251.6858976118,335251.6858976118
t4766,334198.65363722533,334198.65363722533
t4767,332725.7887721185,332725.7887721185
t4768,331458.84750482853,331458.84750482853
t4769,330358.8491990827,330358.8491990827
t4770,328119.87818052026,328119.87818052026
t4771,325880.90699547756,325880.90699547756
t4772,323641.92977559584,323641.92977559584
t4773,321402.94849002874,321402.94849002874
t4774,319163.9748975021,319163.9748975021
t4775,316925.0061392061,316925.0061392061
t4776,315108.9791410439,315108.9791410439
t4777,315632.8042868704,315632.8042868704
t4778,314641.592661036,314641.592661036
t4779,312517.3356539749,312517.3356539749
t4780,310278.3771777521,310278.3771777521
t4781,308249.9441736554,308249.9441736554
t4782,308128.31411691563,308128.31411691563
t4783,309632.7282793974,309632.7282793974
t4784,311137.1427570304,311137.1427570304
t4785,312641.5574803073,312641.5574803073
t4786,314145.97235686326,314145.97235686326
t4787,315650.3872084421,315650.3872084421
t4788,317154.80198385596,317154.80198385596
t4789,318659.21663624485,318659.21663624485
t4790,320163.63079981814,320163.63079981814
t4791,321668.0444182439,321668.0444182439
t4792,320923.6515934145,320923.6515934145
t4793,320072.44987604173,320072.44987604173
t4794,318511.2761524088,318511.2761524088
t4795,316272.3055989626,316272.3055989626
t4796,314033.32613775885,314033.32613775885
t4797,311794.34631823405,311794.34631823405
t4798,309555.3667229795,309555.3667229795
t4799,307316.3939732814,307316.3939732814
t4800,305077.4229045923,305077.4229045923
t4801,302838.4544705092,302838.4544705092
t4802,300599.48840148596,300599.48840148596
t4803,298442.50630285667,298442.50630285667
t4804,296968.03959082474,296968.03959082474
t4805,295651.81648576446,295651.81648576446
t4806,295246.2143833066,295246.2143833066
t4807,295378.57065588335,295378.57065588335
t4808,295217.0389300924,295217.0389300924
t4809,295095.96345051535,295095.96345051535
t4810,294826.1896067061,294826.1896067061
t4811,296330.6030202195,296330.6030202195
t4812,297835.0166317778,297835.0166317778
t4813,299339.4302871477,299339.4302871477
t4814,300843.8439019094,300843.8439019094
t4815,302348.25726253784,302348.25726253784
t4816,303852.6704242675,303852.6704242675
t4817,305357.0832018535,305357.0832018535
t4818,304615.78365738783,304615.78365738783
t4819,302376.82454301504,302376.82454301504
t4820,300137.8616113313,300137.8616113313
t4821,297898.89415286435,297898.89415286435
t4822,295659.92695412337,295659.92695412337
t4823,293420.9669006806,293420.9669006806
t4824,291182.01467221166,291182.01467221166
t4825,289004.05276432534,289004.05276432534
t4826,287514.1061876616,287514.1061876616
t4827,286005.7140480733,286005.7140480733
t4828,284688.85668068816,284688.85668068816
t4829,283961.2360066949,283961.2360066949
t4830,285675.1886016351,285675.1886016351
t4831,289675.16266944155,289675.16266944155
t4832,293675.1398010705,293675.1398010705
t4833,297675.1172544169,297675.1172544169
t4834,301675.09458130074,301675.09458130074
t4835,305675.0709810177,305675.0709810177
t4836,309675.04407729657,309675.04407729657
t4837,313675.013198463,313675.013198463
t4838,317674.9788573574,317674.9788573574
t4839,321674.941473572,321674.941473572
t4840,325467.9169075673,325467.9169075673
t4841,327686.0084609281,327686.0084609281
t4842,328754.861135013,328754.861135013
t4843,328021.1228960512,328021.1228960512
t4844,325782.14566043083,325782.14566043083
t4845,323543.16767613654,323543.16767613654
t4846,321304.1900134989,321304.1900134989
t4847,319065.2195661871,319065.2195661871
t4848,316826.25432977173,316826.25432977173
t4849,314587.3034286077,314587.3034286077
t4850,312419.23561647534,312419.23561647534
t4851,310560.36414363765,310560.36414363765
t4852,309024.37020367995,309024.37020367995
t4853,307760.2929650014,307760.2929650014
t4854,308600.6466552872,308600.6466552872
t4855,310733.90282581456,310733.90282581456
t4856,312867.1629005887,312867.1629005887
t4857,315000.42332979257,315000.42332979257
t4858,317133.6836856956,317133.6836856956
t4859,319266.9423400444,319266.9423400444
t4860,321400.19978062826,321400.19978062826
t4861,323533.45623285044,323533.45623285044
t4862,325666.7099204591,325666.7099204591
t4863,327313.10999610776,327313.10999610776
t4864,328031.2261092591,328031.2261092591
t4865,327769.5483784404,327769.5483784404
t4866,326396.6962055397,326396.6962055397
t4867,324157.73343520536,324157.73343520536
t4868,321918.7532906836,321918.7532906836
t4869,319679.77309295273,319679.77309295273
t4870,317440.79959655437,317440.79959655437
t4871,315201.8290229835,315201.8290229835
t4872,312962.86090363836,312962.86090363836
t4873,310753.64261352166,310753.64261352166
t4874,308817.465421227,308817.465421227
t4875,307300.1475281592,307300.1475281592
t4876,305945.7483534665,305945.7483534665
t4877,304238.2100870578,304238.2100870578
t4878,301999.25145183504,301999.25145183504
t4879,299789.5068998733,299789.5068998733
t4880,297561.3630617612,297561.3630617612
t4881,295322.40727089567,295322.40727089567
t4882,293937.902014604,293937.902014604
t4883,292672.0370174257,292672.0370174257
t4884,293259.42912538577,293259.42912538577
t4885,294763.8402385056,294763.8402385056
t4886,296268.25159310596,296268.25159310596
t4887,297772.6631237038,297772.6631237038
t4888,298191.21965077776,298191.21965077776
t4889,297259.8902194262,297259.8902194262
t4890,295519.37524131616,295519.37524131616
t4891,293280.4229942522,293280.4229942522
t4892,291041.4708703568,291041.4708703568
t4893,288802.5195260076,288802.5195260076
t4894,286563.5689255396,286563.5689255396
t4895,284324.62123241264,284324.62123241264
t4896,282280.357156804,282280.357156804
t4897,281264.95016266784,281264.95016266784
t4898,282634.6571992944,282634.6571992944
t4899,284139.0750223736,284139.0750223736
t4900,285643.49299546547,285643.49299546547
t4901,287147.91113975056,287147.91113975056
t4902,288652.3138326445,288652.3138326445
t4903,290156.73204210546,290156.73204210546
t4904,291661.1501074561,291661.1501074561
t4905,293165.5678047497,293165.5678047497
t4906,294669.98524196853,294669.98524196853
t4907,294993.83228342753,294993.83228342753
t4908,295162.8290531052,295162.8290531052
t4909,294036.4414075858,294036.4414075858
t4910,292722.2656915472,292722.2656915472
t4911,292572.9248143535,292572.9248143535
t4912,292978.9808107919,292978.9808107919
t4913,293428.11797698704,293428.11797698704
t4914,293413.1953894738,293413.1953894738
t4915,292102.8435213909,292102.8435213909
t4916,289863.8643317451,289863.8643317451
t4917,287624.88489668036,287624.88489668036
t4918,285385.9164170321,285385.9164170321
t4919,283146.9590747296,283146.9590747296
t4920,282134.0572395945,282134.0572395945
t4921,283482.6053369737,283482.6053369737
t4922,285047.16854720196,285047.16854720196
t4923,287865.25992413564,287865.25992413564
t4924,291865.232417182,291865.232417182
t4925,295865.2103450085,295865.2103450085
t4926,299865.19231433806,299865.19231433806
t4927,303865.1747250475,303865.1747250475
t4928,307865.15710747265,307865.15710747265
t4929,311865.13894778275,311865.13894778275
t4930,315865.1134402569,315865.1134402569
t4931,319865.0840871295,319865.0840871295
t4932,322646.2081100972,322646.2081100972
t4933,325364.97266729904,325364.97266729904
t4934,328053.61373257847,328053.61373257847
t4935,330017.1303935049,330017.1303935049
t4936,330599.86310087127,330599.86310087127
t4937,330196.6319606955,330196.6319606955
t4938,328105.76674187667,328105.76674187667
t4939,325866.7995188289,325866.7995188289
t4940,323627.81964185304,323627.81964185304
t4941,321388.8398024932,321388.8398024932
t4942,319149.8671550165,319149.8671550165
t4943,316910.8987552142,316910.8987552142
t4944,314671.9345527823,314671.9345527823
t4945,312432.99419809954,312432.99419809954
t4946,310694.8243069598,310694.8243069598
t4947,309922.8543285643,309922.8543285643
t4948,311391.03673170955,311391.03673170955
t4949,310770.8147853774,310770.8147853774
t4950,312275.23296751064,312275.23296751064
t4951,313779.6516782815,313779.6516782815
t4952,315284.07070218795,315284.07070218795
t4953,316788.4899119772,316788.4899119772
t4954,318292.90928757214,318292.90928757214
t4955,319797.32850657386,319797.32850657386
t4956,321301.74773745605,321301.74773745605
t4957,322806.1666872644,322806.1666872644
t4958,324310.5853375944,324310.5853375944
t4959,325815.00372401153,325815.00372401153
t4960,326383.4283202366,326383.4283202366
t4961,325467.5664970942,325467.5664970942
t4962,323228.6185135356,323228.6185135356
t4963,320989.6652410443,320989.6652410443
t4964,318750.709930725,318750.709930725
t4965,316511.75420107384,316511.75420107384
t4966,314272.7997381897,314272.7997381897
t4967,312052.9062885144,312052.9062885144
t4968,310964.62873117544,310964.62873117544
t4969,311014.5136935493,311014.5136935493
t4970,312235.236228137,312235.236228137
t4971,313739.639989179,313739.639989179
t4972,315244.04367818474,315244.04367818474
t4973,316717.5026534663,316717.5026534663
t4974,317356.09607326007,317356.09607326007
t4975,316455.0648834721,316455.0648834721
t4976,314512.2305875632,314512.2305875632
t4977,314401.8047759272,314401.8047759272
t4978,315827.3838491454,315827.3838491454
t4979,316773.6125755734,316773.6125755734
t4980,317096.0294525938,317096.0294525938
t4981,317720.27265558497,317720.27265558497
t4982,315481.31019356253,315481.31019356253
t4983,316529.3777322822,316529.3777322822
t4984,317862.7611833111,317862.7611833111
t4985,319078.81356680725,319078.81356680725
t4986,318981.0077791628,318981.0077791628
t4987,316742.0336552193,316742.0336552193
t4988,314503.05950758926,314503.05950758926
t4989,312264.07819392707,312264.07819392707
t4990,310025.09675256483,310025.09675256483
t4991,307786.1208877429,307786.1208877429
t4992,305547.1455340072,305547.1455340072
t4993,303308.1724800575,303308.1724800575
t4994,301069.2008411171,301069.2008411171
t4995,298830.2312997982,298830.2312997982
t4996,296607.39477451844,296607.39477451844
t4997,294386.94871088944,294386.94871088944
t4998,292157.79768000636,292157.79768000636
t4999,291027.73073890613,291027.73073890613
t5000,291396.04356836027,291396.04356836027
t5001,292488.9172658484,292488.9172658484
t5002,293404.76311993407,293404.76311993407
t5003,292910.45085248345,292910.45085248345
t5004,292328.5676652787,292328.5676652787
t5005,292696.2793253016,292696.2793253016
t5006,291996.47379291675,291996.47379291675
t5007,290546.54650950036,290546.54650950036
t5008,288331.9833841976,288331.9833841976
t5009,286093.01290664676,286093.01290664676
t5010,283854.0416037878,283854.0416037878
t5011,281615.0669039742,281615.0669039742
t5012,279376.09057903144,279376.09057903144
t5013,277137.11886973237,277137.11886973237
t5014,274898.1477447307,274898.1477447307
t5015,272659.1770885102,272659.1770885102
t5016,270420.20850324235,270420.20850324235
t5017,268181.24208429357,268181.24208429357
t5018,266802.6243327568,266802.6243327568
t5019,266668.75355813664,266668.75355813664
t5020,267893.025036681,267893.025036681
t5021,268225.0125188831,268225.0125188831
t5022,267401.6174125842,267401.6174125842
t5023,267655.03577575757,267655.03577575757
t5024,269087.4796905366,269087.4796905366
t5025,270591.88967529987,270591.88967529987
t5026,272096.2998144361,272096.2998144361
t5027,273600.7099595068,273600.7099595068
t5028,274976.8501332249,274976.8501332249
t5029,275502.8917001447,275502.8917001447
t5030,276621.9913100584,276621.9913100584
t5031,275915.8026737628,275915.8026737628
t5032,274828.300819921,274828.300819921
t5033,273125.09839137975,273125.09839137975
t5034,270886.1351202424,270886.1351202424
t5035,268647.17031482863,268647.17031482863
t5036,266408.20667700464,266408.20667700464
t5037,264169.24280991056,264169.24280991056
t5038,261930.2787599638,261930.2787599638
t5039,259691.31496631997,259691.31496631997
t5040,257452.3528726712,257452.3528726712
t5041,255522.250913321,255522.250913321
t5042,254675.71781320797,254675.71781320797
t5043,253731.9214154087,253731.9214154087
t5044,253132.52180294466,253132.52180294466
t5045,251955.27686646316,251955.27686646316
t5046,250305.8062014108,250305.8062014108
t5047,251691.85995373066,251691.85995373066
t5048,253196.26761992511,253196.26761992511
t5049,254700.6751468799,254700.6751468799
t5050,256204.56266798574,256204.56266798574
t5051,257246.27787657862,257246.27787657862
t5052,257649.19113246925,257649.19113246925
t5053,257300.51703816286,257300.51703816286
t5054,256483.69173400346,256483.69173400346
t5055,255223.85167254074,255223.85167254074
t5056,253602.38570165518,253602.38570165518
t5057,251577.5787030236,251577.5787030236
t5058,249338.6080389581,249338.6080389581
t5059,247099.63399765326,247099.63399765326
t5060,244860.65300413847,244860.65300413847
t5061,242621.678443128,242621.678443128
t5062,240382.70487906813,240382.70487906813
t5063,238143.7339062765,238143.7339062765
t5064,235904.7661199043,235904.7661199043
t5065,233665.80165072964,233665.80165072964
t5066,231889.39946632352,231889.39946632352
t5067,230501.79081857085,230501.79081857085
t5068,229222.8648808337,229222.8648808337
t5069,227697.60345967105,227697.60345967105
t5070,226159.40983937596,226159.40983937596
t5071,226182.68100942817,226182.68100942817
t5072,227687.08973916306,227687.08973916306
t5073,229191.50239182077,229191.50239182077
t5074,230695.91507795666,230695.91507795666
t5075,232200.3277534604,232200.3277534604
t5076,233704.7404319703,233704.7404319703
t5077,235209.15296029107,235209.15296029107
t5078,236713.56524914608,236713.56524914608
t5079,237300.7923331899,237300.7923331899
t5080,238273.2620311497,238273.2620311497
t5081,238798.7684033939,238798.7684033939
t5082,236559.80488475107,236559.80488475107
t5083,234320.8405131742,234320.8405131742
t5084,232081.87321219218,232081.87321219218
t5085,229842.90599964032,229842.90599964032
t5086,227603.93968248402,227603.93968248402
t5087,225364.9732697645,225364.9732697645
t5088,223126.0085183433,223126.0085183433
t5089,220887.0458463652,220887.0458463652
t5090,219282.3936898625,219282.3936898625
t5091,218902.13045804112,218902.13045804112
t5092,219880.6995947319,219880.6995947319
t5093,220109.03956792405,220109.03956792405
t5094,219646.83186654007,219646.83186654007
t5095,219926.559996719,219926.559996719
t5096,219098.46433043966,219098.46433043966
t5097,219099.2892918277,219099.2892918277
t5098,218479.65469371073,218479.65469371073
t5099,217240.05722269,217240.05722269
t5100,215781.02334999855,215781.02334999855
t5101,214191.53646297823,214191.53646297823
t5102,212319.45851849328,212319.45851849328
t5103,210080.48935782973,210080.48935782973
t5104,207841.51897965747,207841.51897965747
t5105,205602.54937904188,205602.54937904188
t5106,203363.57869498522,203363.57869498522
t5107,201124.60397665904,201124.60397665904
t5108,198885.62964813365,198885.62964813365
t5109,196646.6554051658,196646.6554051658
t5110,194407.6845914051,194407.6845914051
t5111,192168.71535331564,192168.71535331564
t5112,189929.74661558363,189929.74661558363
t5113,187690.7813514279,187690.7813514279
t5114,185609.29186535624,185609.29186535624
t5115,184690.98821334468,184690.98821334468
t5116,184560.78364682308,184560.78364682308
t5117,185012.2206161774,185012.2206161774
t5118,183273.42846288637,183273.42846288637
t5119,182327.25738136133,182327.25738136133
t5120,183831.60819849483,183831.60819849483
t5121,185335.96042501274,185335.96042501274
t5122,186840.31301675751,186840.31301675751
t5123,188211.98278988787,188211.98278988787
t5124,188579.93332646677,188579.93332646677
t5125,188262.7703917988,188262.7703917988
t5126,186243.25677814873,186243.25677814873
t5127,184004.2902609039,184004.2902609039
t5128,181765.31938660072,181765.31938660072
t5129,179526.3476212377,179526.3476212377
t5130,177287.37549714715,177287.37549714715
t5131,175048.40602928743,175048.40602928743
t5132,172809.43287069382,172809.43287069382
t5133,170570.45144653495,170570.45144653495
t5134,168331.47815793668,168331.47815793668
t5135,166092.51082779365,166092.51082779365
t5136,163853.5456450844,163853.5456450844
t5137,162361.6229384217,162361.6229384217
t5138,163865.97457281343,163865.97457281343
t5139,165370.38339045134,165370.38339045134
t5140,166874.7926137904,166874.7926137904
t5141,168379.1466231695,168379.1466231695
t5142,166286.04675668335,166286.04675668335
t5143,164047.08896687703,164047.08896687703
t5144,165178.69040649917,165178.69040649917
t5145,166679.4869372872,166679.4869372872
t5146,168180.29982948862,168180.29982948862
t5147,169533.5345590503,169533.5345590503
t5148,171037.9050267681,171037.9050267681
t5149,168798.9456120068,168798.9456120068
t5150,170303.30571648898,170303.30571648898
t5151,171807.66080661185,171807.66080661185
t5152,173312.01319981608,173312.01319981608
t5153,172024.71540577317,172024.71540577317
t5154,169785.75610820434,169785.75610820434
t5155,167546.79624177632,167546.79624177632
t5156,165307.83602015852,165307.83602015852
t5157,163068.87634693398,163068.87634693398
t5158,160829.91716947083,160829.91716947083
t5159,158590.95862551595,158590.95862551595
t5160,158041.7781581886,158041.7781581886
t5161,159411.7073488043,159411.7073488043
t5162,160916.06273330416,160916.06273330416
t5163,162420.42328634602,162420.42328634602
t5164,163924.7772050351,163924.7772050351
t5165,165429.13160054001,165429.13160054001
t5166,166933.48578429146,166933.48578429146
t5167,168437.89911796205,168437.89911796205
t5168,169942.31244864798,169942.31244864798
t5169,171446.72579362648,171446.72579362648
t5170,172951.13894079614,172951.13894079614
t5171,174455.55192213965,174455.55192213965
t5172,175959.92010126167,175959.92010126167
t5173,177094.49470620241,177094.49470620241
t5174,177381.44152822168,177381.44152822168
t5175,178376.7433489761,178376.7433489761
t5176,177998.8924010372,177998.8924010372
t5177,175759.92718076493,175759.92718076493
t5178,173520.96053774172,173520.96053774172
t5179,171281.9897839592,171281.9897839592
t5180,169043.01822791647,169043.01822791647
t5181,166804.03920212373,166804.03920212373
t5182,164565.06932977602,164565.06932977602
t5183,162326.10842390868,162326.10842390868
t5184,160087.1549036911,160087.1549036911
t5185,157848.21474191028,157848.21474191028
t5186,155906.30473482603,155906.30473482603
t5187,156651.71584025945,156651.71584025945
t5188,158907.5138871398,158907.5138871398
t5189,161915.67333691847,161915.67333691847
t5190,163714.715739933,163714.715739933
t5191,166723.02177442776,166723.02177442776
t5192,169731.38503177188,169731.38503177188
t5193,172739.75174095156,172739.75174095156
t5194,175748.11855012347,175748.11855012347
t5195,178756.48518180172,178756.48518180172
t5196,181764.84996655866,181764.84996655866
t5197,184773.2133316459,184773.2133316459
t5198,187781.57468281998,187781.57468281998
t5199,190789.89197786213,190789.89197786213
t5200,193798.12287477183,193798.12287477183
t5201,194239.33497585048,194239.33497585048
t5202,192000.40899967443,192000.40899967443
t5203,189761.47484841433,189761.47484841433
t5204,187522.53858740962,187522.53858740962
t5205,185283.5987262254,185283.5987262254
t5206,183044.65950145698,183044.65950145698
t5207,181188.7508161372,181188.7508161372
t5208,182693.111376356,182693.111376356
t5209,184197.47402195842,184197.47402195842
t5210,185701.84673253368,185701.84673253368
t5211,187206.22473941007,187206.22473941007
t5212,188710.60440326546,188710.60440326546
t5213,190214.962918535,190214.962918535
t5214,188479.1031728221,188479.1031728221
t5215,189983.48201796756,189983.48201796756
t5216,191487.86369213558,191487.86369213558
t5217,192992.21760486698,192992.21760486698
t5218,194496.5719026613,194496.5719026613
t5219,193064.1109060102,193064.1109060102
t5220,190825.1652392064,190825.1652392064
t5221,188586.2165400418,188586.2165400418
t5222,186347.26585345206,186347.26585345206
t5223,184108.3102079723,184108.3102079723
t5224,181869.34661531413,181869.34661531413
t5225,179678.48035040768,179678.48035040768
t5226,178154.7305552432,178154.7305552432
t5227,175915.7663948883,175915.7663948883
t5228,173676.8011574597,173676.8011574597
t5229,171437.83058012064,171437.83058012064
t5230,169198.8596091447,169198.8596091447
t5231,166959.89215754965,166959.89215754965
t5232,164720.9296995503,164720.9296995503
t5233,162481.96914890825,162481.96914890825
t5234,160672.09103648836,160672.09103648836
t5235,160181.37944970117,160181.37944970117
t5236,160223.21260201567,160223.21260201567
t5237,159669.8089248893,159669.8089248893
t5238,158375.39671417477,158375.39671417477
t5239,159879.76811151305,159879.76811151305
t5240,161384.14432448935,161384.14432448935
t5241,162888.5214332721,162888.5214332721
t5242,164392.90046986926,164392.90046986926
t5243,165897.27288532938,165897.27288532938
t5244,167401.62479026505,167401.62479026505
t5245,168905.98454950482,168905.98454950482
t5246,170410.354068006,170410.354068006
t5247,171536.84997662794,171536.84997662794
t5248,170527.5919077266,170527.5919077266
t5249,168488.4883563902,168488.4883563902
t5250,166249.52232268787,166249.52232268787
t5251,164010.55579415377,164010.55579415377
t5252,161771.58475752108,161771.58475752108
t5253,159532.61358618503,159532.61358618503
t5254,157293.64617971072,157293.64617971072
t5255,155054.6790449326,155054.6790449326
t5256,152815.7164274308,152815.7164274308
t5257,150576.75388244627,150576.75388244627
t5258,149681.82446642817,149681.82446642817
t5259,150167.01236046184,150167.01236046184
t5260,151345.92691941987,151345.92691941987
t5261,152605.06369682128,152605.06369682128
t5262,153414.61248004172,153414.61248004172
t5263,154918.99272629016,154918.99272629016
t5264,156423.36815163892,156423.36815163892
t5265,157927.7446336909,157927.7446336909
t5266,159432.1187855743,159432.1187855743
t5267,160936.47608538173,160936.47608538173
t5268,162440.8351903658,162440.8351903658
t5269,162874.3874189345,162874.3874189345
t5270,161286.9418164232,161286.9418164232
t5271,159412.48023317772,159412.48023317772
t5272,157173.5110705418,157173.5110705418
t5273,154934.5431907794,154934.5431907794
t5274,152695.57610790306,152695.57610790306
t5275,150456.605988889,150456.605988889
t5276,148217.6298442998,148217.6298442998
t5277,145978.65304990642,145978.65304990642
t5278,143739.67177190018,143739.67177190018
t5279,141500.6953949506,141500.6953949506
t5280,139261.72160300135,139261.72160300135
t5281,137022.7509626351,137022.7509626351
t5282,134783.7850432007,134783.7850432007
t5283,133232.0767842122,133232.0767842122
t5284,132597.69704532888,132597.69704532888
t5285,132062.47037479412,132062.47037479412
t5286,130205.08563198257,130205.08563198257
t5287,131709.43877713685,131709.43877713685
t5288,133213.7943697891,133213.7943697891
t5289,134718.1477187484,134718.1477187484
t5290,136222.50224662275,136222.50224662275
t5291,137726.85191788073,137726.85191788073
t5292,137711.28471127286,137711.28471127286
t5293,135472.3227366276,135472.3227366276
t5294,133233.355359728,133233.355359728
t5295,130994.39085191517,130994.39085191517
t5296,128755.42678520932,128755.42678520932
t5297,126516.4564910502,126516.4564910502
t5298,124277.49409194793,124277.49409194793
t5299,122038.52178646666,122038.52178646666
t5300,119799.54793992396,119799.54793992396
t5301,117560.57390510131,117560.57390510131
t5302,115321.59801773407,115321.59801773407
t5303,113082.62380013661,113082.62380013661
t5304,110843.65045687597,110843.65045687597
t5305,108604.67789164826,108604.67789164826
t5306,106365.70549674165,106365.70549674165
t5307,104126.73674686691,104126.73674686691
t5308,101887.7722541287,101887.7722541287
t5309,99648.80947623136,99648.80947623136
t5310,97409.84699358251,97409.84699358251
t5311,95170.8804428025,95170.8804428025
t5312,92931.91914291563,92931.91914291563
t5313,94436.26965445274,94436.26965445274
t5314,95940.62394705569,95940.62394705569
t5315,96793.44659465762,96793.44659465762
t5316,95557.72589876171,95557.72589876171
t5317,96512.97427114555,96512.97427114555
t5318,97237.1302772432,97237.1302772432
t5319,95720.8294422998,95720.8294422998
t5320,93481.87617017118,93481.87617017118
t5321,91242.91741098707,91242.91741098707
t5322,89003.95651034066,89003.95651034066
t5323,86764.99637768758,86764.99637768758
t5324,84526.03713327418,84526.03713327418
t5325,82287.07937588498,82287.07937588498
t5326,80048.12313998249,80048.12313998249
t5327,78682.00604025714,78682.00604025714
t5328,80186.36601999865,80186.36601999865
t5329,81690.73004168953,81690.73004168953
t5330,83195.11965746742,83195.11965746742
t5331,84699.53879379235,84699.53879379235
t5332,86203.95842208149,86203.95842208149
t5333,87708.37839220454,87708.37839220454
t5334,89212.79863544535,89212.79863544535
t5335,90717.2076821769,90717.2076821769
t5336,92221.62787587549,92221.62787587549
t5337,93726.04816737285,93726.04816737285
t5338,95230.42865077841,95230.42865077841
t5339,96734.81167566609,96734.81167566609
t5340,98239.18714977358,98239.18714977358
t5341,99743.60656926576,99743.60656926576
t5342,101247.9880666673,101247.9880666673
t5343,102752.37611982696,102752.37611982696
t5344,104256.76730134552,104256.76730134552
t5345,105761.13014687414,105761.13014687414
t5346,103636.23333325503,103636.23333325503
t5347,101397.2877045595,101397.2877045595
t5348,99158.34227252628,99158.34227252628
t5349,96919.39664069914,96919.39664069914
t5350,94680.45064960334,94680.45064960334
t5351,92441.50413242116,92441.50413242116
t5352,92369.10186330177,92369.10186330177
t5353,93873.46636172876,93873.46636172876
t5354,95377.83937820663,95377.83937820663
t5355,96882.23062513229,96882.23062513229
t5356,98386.62529893902,98386.62529893902
t5357,99891.01968001432,99891.01968001432
t5358,101395.40582735777,101395.40582735777
t5359,102899.77927363946,102899.77927363946
t5360,104404.1574629969,104404.1574629969
t5361,105908.54428532669,105908.54428532669
t5362,107412.95916258615,107412.95916258615
t5363,108917.32499491867,108917.32499491867
t5364,110421.70532501143,110421.70532501143
t5365,111926.12115798304,111926.12115798304
t5366,113430.53479961937,113430.53479961937
t5367,114934.94787252136,114934.94787252136
t5368,116439.32798684778,116439.32798684778
t5369,117943.69138615073,117943.69138615073
t5370,115704.73309320884,115704.73309320884
