,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
t4951,13671.217444175321,0.003509761871410524,-280.6449092347818,101.90504129206104,-160.16107151975723,5.320684967786555e-5,1.111061947950072e-5,0.0,0.0,-13332.0
t4952,15330.437152246146,0.0033974068391010998,-538.7118258112475,112.56895926893715,-146.97766987699438,5.3798896827110055e-5,1.1184370503655018e-5,0.0,0.0,-14757.0
t4953,16643.71101428842,0.0033149388806012455,-922.5264296377068,119.82056018561717,-131.6884456496251,5.3938008275913664e-5,1.1174678498749955e-5,0.0,0.0,-15709.0
t4954,17100.87579358369,0.0035205524892083884,-746.314328966879,124.5561122550129,-117.80108206625152,5.2109136297284445e-5,1.1326485601918094e-5,0.0,0.0,-16361.0
t4955,18412.25511635752,0.003618081382173295,-1538.308260345199,123.74394697461639,-149.37440608064105,5.21204413022302e-5,1.1182324758167297e-5,0.0,0.0,-16848.0
t4956,18410.49590105558,0.003407658957558724,-1263.7466483696785,123.88305592468807,-141.31569949829859,5.191514868486565e-5,1.0709309664849017e-5,0.0,0.0,-17129.0
t4957,18708.20782364865,0.0034161379169762225,-1297.4465106761727,122.55600405404907,-164.00071925929862,5.361905398574921e-5,1.1333741443937667e-5,0.0,0.0,-17369.0
t4958,19043.70149316136,0.003487033651384069,-1018.1189685726764,120.01244220032555,-266.2784408296305,5.3948706714026695e-5,1.134152340992469e-5,0.0,0.0,-17879.0
t4959,18383.095721898997,0.0031889046811147963,-38.98649795321287,129.67802379054717,-145.4704211092124,5.3062583075866325e-5,1.0931068385096574e-5,0.0,0.0,-18328.0
t4960,18663.922857601247,0.012619228673963836,-0.00419571708754858,145.3507065183782,-66.96198319310315,5.662356939532256e-5,1.1581160666424782e-5,0.0,0.0,-18742.0
t4961,19236.70081669789,0.008007165224059181,-0.005075077309657699,136.02435391537605,-214.40809657028478,5.4993575964359e-5,1.0964737368063354e-5,0.0,0.0,-19158.0
t4962,19383.263368426975,0.01816131395898737,-0.004311038491703827,149.9044206148945,-149.86163421210426,5.5203557983619304e-5,1.096479903721259e-5,0.0,0.0,-19383.0
t4963,17290.720859019853,1697.7499560360718,-0.0040678854611757775,189.87519927691463,-0.021942599031025745,5.5108759378331756e-5,1.0804578483337677e-5,0.0,0.0,-19178.0
t4964,16870.73197444448,1835.5393074149963,-0.0030359218295137424,187.05696326824858,-0.005207887665398934,5.542101551312002e-5,1.0809104717983731e-5,0.0,0.0,-18893.0
t4965,16698.43880583851,1816.7424528483273,-0.0030454547488651977,185.1469333616638,-0.005144013470383887,5.5238303735615125e-5,1.082752802816618e-5,0.0,0.0,-18700.0
t4966,16734.61204263532,862.7795268124407,-0.0044119696978332885,175.95517697436497,-0.022329649947483255,5.4162022923114674e-5,1.0635410557251831e-5,0.0,0.0,-17773.0
t4967,16280.669117863088,0.004559120521907723,-0.018386718197081053,160.71206743460388,-208.04734929748577,5.2968196018950995e-5,1.093732164943876e-5,0.0,0.0,-16233.0
t4968,14876.974651561892,0.005204670755980512,-0.019009009239843635,145.54237341109106,-321.18321333420295,5.461318518424498e-5,1.1118499222539432e-5,0.0,0.0,-14701.0
t4969,13568.241600790941,0.005321947200599711,-0.01573099840960266,134.40289293215258,-125.3140784641989,5.4765470045246834e-5,1.126113636561706e-5,0.0,0.0,-13577.0
t4970,12772.94773488261,0.005238919108726361,-0.016677196651807023,126.88254322811827,-83.49883394410811,5.467257580373277e-5,1.1327690392050298e-5,0.0,0.0,-12816.0
t4971,12555.687163177732,0.004196537423588523,-23.09227187144143,84.1036561179469,-300.3827351445914,5.3873105443536034e-5,1.1188656440397327e-5,0.0,0.0,-12316.0
t4972,12457.273414017433,0.004187815267172536,-40.72546261587749,77.51910421581778,-428.7512351509878,5.3769554872317845e-5,1.1201855349637581e-5,0.0,0.0,-12065.0
t4973,12140.476745783833,0.0052002233541548,-0.01860884419314859,93.54200275708938,-60.68533353000687,5.419105415088138e-5,1.1237288294040353e-5,0.0,0.0,-12173.0
t4974,12790.680988326429,0.0053188748609787,-0.01638377096553884,105.99113322475858,-37.341049841545626,5.463777903722184e-5,1.1245100291984427e-5,0.0,0.0,-12859.0
t4975,13994.41228154221,0.0053692811844027145,-0.018697108081507822,114.84445620507,-47.92340377514868,5.503567216545546e-5,1.1255551753659564e-5,0.0,0.0,-14061.0
t4976,15371.394931355719,0.004979953705605069,-0.02017947140909667,128.04091611569933,-47.10064167489553,5.4919891265468363e-5,1.0998755570980923e-5,0.0,0.0,-15452.0
t4977,16367.704291144913,0.005619535781860816,-0.016892456544289378,134.57796325540463,-56.950973470078075,5.391266692976778e-5,1.1112284331475456e-5,0.0,0.0,-16445.0
t4978,17463.826709300927,0.005288874890493386,-0.023918737820134893,121.10351857227579,-326.59159034853514,5.4021464982631287e-5,1.0935828765246242e-5,0.0,0.0,-17258.0
t4979,17918.534558882893,0.005723753311362043,-0.018004484361308644,142.62511093317022,-89.82738370016797,5.545313301556229e-5,1.1290630683718924e-5,0.0,0.0,-17971.0
t4980,18417.65056838411,0.005547127989214472,-0.018265110077648222,150.2804715574954,-82.5983158494756,5.58736431273275e-5,1.1327093317249624e-5,0.0,0.0,-18485.0
t4981,18797.789085679677,0.005443108681328195,-0.01960048131431533,147.55454541851046,-139.00946763977097,5.5481163143914176e-5,1.1108328643514674e-5,0.0,0.0,-18806.0
t4982,18640.256637280025,193.73638981971018,-0.003845612503051986,188.33493204487257,-0.00411165316318133,5.636196117858038e-5,1.122737097168867e-5,0.0,0.0,-19022.0
t4983,19094.782632872208,0.005036004152832945,-0.028902363834107374,138.17373316162812,-212.6124919895219,5.476858379154777e-5,1.079134422419876e-5,0.0,0.0,-19020.0
t4984,19059.825569202516,0.005424313846379552,-0.03980063789016913,130.44683796036256,-266.91802555228674,5.606985139308625e-5,1.134692156372919e-5,0.0,0.0,-18923.0
t4985,18912.144147638137,0.005481254078243908,-0.05687598644700045,130.96548700322393,-233.73823532791144,5.62914166185731e-5,1.1411961354462136e-5,0.0,0.0,-18809.0
t4986,18772.586901341743,0.005340678113773817,-0.08149583048442957,133.91313665973777,-259.10387565125336,5.4928696038324084e-5,1.0942317983631181e-5,0.0,0.0,-18647.0
t4987,17228.797529408497,881.6144671650328,-0.006241637015055146,152.14263698766618,-70.2283895574625,5.595739813663479e-5,1.0979426632991038e-5,0.0,0.0,-18192.0
t4988,15714.04664639189,1772.8080058877874,-0.01208559889658835,169.6218103297131,-18.144374070646457,5.540566438704234e-5,1.0891781357990514e-5,0.0,0.0,-17638.0
t4989,15049.597904089562,2215.0647181887603,-0.0016018027221695185,172.6594225506821,-0.000465471291933062,6.487500150577053e-5,1.1248813606577057e-5,0.0,0.0,-17437.0
t4990,14552.29751522034,2176.74452080921,-0.0010330592666035396,167.27942557258285,-0.0004518248199992513,6.487640720848997e-5,1.1450326563958032e-5,0.0,0.0,-16896.0
t4991,14438.751498115476,1078.9818470192613,-0.015234734188109868,154.47192204502437,-68.87003102830856,5.658448175667034e-5,1.0898987207924613e-5,0.0,0.0,-15603.0
t4992,14207.244990638757,4.167409181761597,-0.00960326548773005,140.46540181561855,-164.54819635305626,5.6451115789015005e-5,1.1119637384495847e-5,0.0,0.0,-14187.0
